loan_amnt,int_rate,annual_inc,dti,delinq_2yrs,revol_bal,total_acc,actual_default,default_probability,risk_score,risk_band,decision
9600.0,11.14,62000.0,9.06,0.0,19972.0,21.0,1,0.11,11.0,Low Risk,Approve
7200.0,9.93,20000.0,15.07,0.0,13581.0,15.0,0,0.15,15.0,Low Risk,Approve
7800.0,6.03,38000.0,20.21,0.0,2180.0,14.0,0,0.085,8.5,Low Risk,Approve
19200.0,22.4,92600.0,19.88,0.0,23557.0,31.0,0,0.33,33.0,Medium Risk,Manual Review
21000.0,5.32,230000.0,9.87,0.0,14277.0,37.0,0,0.045,4.5,Low Risk,Approve
8000.0,11.99,130000.0,21.53,0.0,29888.0,34.0,1,0.055,5.5,Low Risk,Approve
35000.0,13.11,750000.0,1.47,0.0,2019.0,12.0,0,0.225,22.5,Medium Risk,Manual Review
22375.0,12.49,50000.0,17.91,0.0,29375.0,26.0,0,0.08,8.0,Low Risk,Approve
16000.0,6.92,85000.0,22.07,1.0,21279.0,22.0,0,0.085,8.5,Low Risk,Approve
7000.0,12.99,90000.0,17.77,0.0,17200.0,13.0,0,0.19,19.0,Low Risk,Approve
25000.0,13.67,575000.0,14.95,1.0,53903.0,48.0,0,0.1,10.0,Low Risk,Approve
6000.0,7.46,49612.0,8.95,0.0,104.0,15.0,0,0.07,7.0,Low Risk,Approve
24000.0,10.99,108000.0,24.13,1.0,4904.0,49.0,0,0.125,12.5,Low Risk,Approve
4200.0,7.21,38500.0,21.95,0.0,1893.0,56.0,0,0.13,13.0,Low Risk,Approve
20300.0,15.61,98500.0,19.04,0.0,18148.0,25.0,0,0.215,21.5,Medium Risk,Manual Review
16000.0,6.72,165000.0,6.76,0.0,16827.0,19.0,0,0.045,4.5,Low Risk,Approve
21575.0,21.99,54000.0,17.38,1.0,7066.0,11.0,1,0.52,52.0,High Risk,Reject
5600.0,10.49,190000.0,4.06,1.0,3664.0,20.0,0,0.095,9.5,Low Risk,Approve
32000.0,6.08,125000.0,11.23,0.0,28176.0,12.0,0,0.105,10.5,Low Risk,Approve
8150.0,6.97,60000.0,25.4,0.0,9826.0,26.0,0,0.095,9.5,Low Risk,Approve
10000.0,11.44,79000.0,6.75,0.0,9135.0,23.0,0,0.06,6.0,Low Risk,Approve
7900.0,15.99,22824.0,37.8,0.0,20629.0,44.0,1,0.345,34.5,Medium Risk,Manual Review
14250.0,16.99,31000.0,21.73,1.0,18608.0,48.0,0,0.49,49.0,Medium Risk,Manual Review
30000.0,21.28,137000.0,8.73,1.0,10875.0,7.0,0,0.3,30.0,Medium Risk,Manual Review
24000.0,8.67,230000.0,4.37,0.0,28976.0,23.0,0,0.07,7.0,Low Risk,Approve
3200.0,7.35,68000.0,15.99,0.0,17445.0,24.0,0,0.05,5.0,Low Risk,Approve
9900.0,10.99,45000.0,21.96,0.0,5813.0,19.0,1,0.125,12.5,Low Risk,Approve
8000.0,15.31,30000.0,17.04,0.0,591.0,11.0,0,0.28,28.0,Medium Risk,Manual Review
20000.0,9.17,137000.0,7.71,0.0,13442.0,15.0,0,0.08,8.0,Low Risk,Approve
9600.0,6.24,55000.0,15.75,0.0,10243.0,17.0,0,0.01,1.0,Low Risk,Approve
7200.0,12.12,122500.0,11.17,0.0,16335.0,22.0,0,0.13,13.0,Low Risk,Approve
9600.0,28.67,32000.0,34.51,0.0,20388.0,28.0,0,0.445,44.5,Medium Risk,Manual Review
5000.0,16.91,92000.0,18.21,0.0,10875.0,26.0,0,0.125,12.5,Low Risk,Approve
16000.0,15.61,38300.0,16.23,0.0,10988.0,22.0,0,0.46,46.0,Medium Risk,Manual Review
20000.0,11.53,84000.0,30.54,0.0,24004.0,42.0,0,0.215,21.5,Medium Risk,Manual Review
5000.0,5.32,35000.0,20.92,0.0,4326.0,9.0,0,0.1,10.0,Low Risk,Approve
27875.0,17.27,79500.0,25.88,0.0,23515.0,21.0,1,0.415,41.5,Medium Risk,Manual Review
15000.0,9.99,50000.0,12.87,0.0,13240.0,22.0,0,0.07,7.0,Low Risk,Approve
5500.0,5.42,35000.0,7.71,0.0,5975.0,12.0,0,0.09,9.0,Low Risk,Approve
7200.0,11.99,40000.0,38.46,0.0,7111.0,13.0,1,0.155,15.5,Low Risk,Approve
35000.0,10.75,75000.0,15.1,0.0,31651.0,33.0,0,0.1,10.0,Low Risk,Approve
12875.0,14.33,40000.0,25.26,1.0,3513.0,35.0,0,0.305,30.5,Medium Risk,Manual Review
15000.0,10.16,125000.0,21.7,0.0,11889.0,30.0,0,0.06,6.0,Low Risk,Approve
10975.0,25.57,30720.0,37.7,0.0,23998.0,25.0,1,0.38,38.0,Medium Risk,Manual Review
7050.0,8.19,40000.0,20.95,0.0,6985.0,15.0,0,0.105,10.5,Low Risk,Approve
12800.0,7.12,62000.0,22.57,2.0,26358.0,30.0,0,0.075,7.5,Low Risk,Approve
8825.0,12.79,27992.0,18.1,1.0,4539.0,27.0,0,0.15,15.0,Low Risk,Approve
20000.0,11.99,110000.0,19.89,0.0,17993.0,21.0,0,0.135,13.5,Low Risk,Approve
12000.0,13.35,74000.0,7.14,0.0,9715.0,27.0,0,0.115,11.5,Low Risk,Approve
15000.0,13.66,60000.0,16.26,0.0,5139.0,20.0,0,0.21,21.0,Medium Risk,Manual Review
26000.0,8.24,95000.0,12.27,0.0,30898.0,20.0,0,0.035,3.5,Low Risk,Approve
10000.0,6.99,47000.0,26.23,0.0,6066.0,24.0,0,0.05,5.0,Low Risk,Approve
14000.0,16.55,125000.0,19.39,1.0,3402.0,33.0,1,0.175,17.5,Low Risk,Approve
30000.0,12.79,120000.0,22.82,0.0,38516.0,40.0,0,0.075,7.5,Low Risk,Approve
9800.0,13.99,130000.0,16.99,0.0,13535.0,25.0,0,0.205,20.5,Medium Risk,Manual Review
20000.0,7.62,130000.0,6.61,0.0,16092.0,22.0,0,0.06,6.0,Low Risk,Approve
24000.0,15.99,240000.0,22.14,0.0,8071.0,12.0,0,0.315,31.5,Medium Risk,Manual Review
5000.0,11.49,84000.0,12.51,0.0,7854.0,23.0,0,0.155,15.5,Low Risk,Approve
9000.0,7.99,65000.0,13.82,0.0,10625.0,68.0,0,0.165,16.5,Low Risk,Approve
20000.0,15.61,70000.0,20.78,0.0,12271.0,23.0,0,0.48,48.0,Medium Risk,Manual Review
12000.0,9.99,92000.0,20.99,0.0,11559.0,30.0,0,0.065,6.5,Low Risk,Approve
1000.0,10.64,75000.0,9.16,1.0,697.0,14.0,0,0.155,15.5,Low Risk,Approve
18000.0,9.67,45000.0,20.63,0.0,4968.0,13.0,0,0.195,19.5,Low Risk,Approve
14000.0,18.99,52000.0,21.53,1.0,15460.0,33.0,0,0.325,32.5,Medium Risk,Manual Review
20000.0,11.49,75000.0,5.01,0.0,11834.0,23.0,0,0.105,10.5,Low Risk,Approve
15000.0,13.59,37500.0,29.76,0.0,25918.0,13.0,0,0.23,23.0,Medium Risk,Manual Review
7000.0,13.67,74000.0,12.15,1.0,8275.0,33.0,0,0.165,16.5,Low Risk,Approve
5000.0,11.99,28012.0,32.05,0.0,9290.0,14.0,1,0.195,19.5,Low Risk,Approve
9000.0,12.29,66000.0,10.93,0.0,4684.0,15.0,0,0.1,10.0,Low Risk,Approve
29625.0,9.67,130000.0,20.85,1.0,15712.0,34.0,0,0.065,6.5,Low Risk,Approve
9600.0,8.39,46000.0,28.1,0.0,15178.0,13.0,0,0.165,16.5,Low Risk,Approve
15000.0,7.24,135000.0,6.17,1.0,53059.0,21.0,0,0.04,4.0,Low Risk,Approve
15000.0,17.57,81000.0,17.13,0.0,68136.0,29.0,1,0.175,17.5,Low Risk,Approve
18000.0,15.99,70000.0,17.3,0.0,10558.0,23.0,0,0.195,19.5,Low Risk,Approve
8000.0,19.03,94000.0,16.06,0.0,4124.0,24.0,1,0.2,20.0,Medium Risk,Manual Review
16500.0,14.49,46243.0,32.52,0.0,28676.0,40.0,0,0.555,55.5,High Risk,Reject
12000.0,10.91,90000.0,20.27,0.0,24553.0,25.0,0,0.175,17.5,Low Risk,Approve
7000.0,11.99,26500.0,10.96,0.0,3674.0,26.0,0,0.145,14.5,Low Risk,Approve
20000.0,8.18,133500.0,13.57,0.0,3591.0,13.0,0,0.125,12.5,Low Risk,Approve
15000.0,17.47,61000.0,23.39,0.0,8430.0,25.0,0,0.375,37.5,Medium Risk,Manual Review
7300.0,19.19,41600.0,22.42,0.0,978.0,23.0,1,0.57,57.0,High Risk,Reject
18000.0,12.49,53000.0,21.78,0.0,10512.0,18.0,0,0.16,16.0,Low Risk,Approve
34000.0,12.99,122750.0,4.03,0.0,16930.0,15.0,0,0.255,25.5,Medium Risk,Manual Review
16000.0,16.99,52000.0,31.89,0.0,6907.0,33.0,1,0.24,24.0,Medium Risk,Manual Review
9600.0,6.39,35000.0,11.52,0.0,1290.0,40.0,0,0.06,6.0,Low Risk,Approve
9000.0,12.69,69000.0,27.15,1.0,8980.0,25.0,0,0.16,16.0,Low Risk,Approve
10000.0,9.92,75000.0,23.11,0.0,3908.0,47.0,0,0.145,14.5,Low Risk,Approve
25000.0,18.92,60000.0,9.74,2.0,13584.0,28.0,0,0.425,42.5,Medium Risk,Manual Review
14000.0,8.9,48797.0,18.62,0.0,12284.0,26.0,0,0.085,8.5,Low Risk,Approve
16000.0,12.35,70000.0,16.99,0.0,17174.0,10.0,1,0.1,10.0,Low Risk,Approve
3975.0,14.99,33900.0,20.46,0.0,2697.0,32.0,1,0.19,19.0,Low Risk,Approve
28000.0,5.32,200000.0,8.35,0.0,42169.0,10.0,0,0.07,7.0,Low Risk,Approve
2400.0,15.61,29000.0,16.14,0.0,2978.0,23.0,1,0.13,13.0,Low Risk,Approve
30000.0,12.49,80000.0,18.03,0.0,20761.0,22.0,0,0.1,10.0,Low Risk,Approve
7000.0,7.62,85000.0,12.79,0.0,31239.0,29.0,0,0.075,7.5,Low Risk,Approve
20000.0,8.18,150000.0,4.63,0.0,14665.0,25.0,0,0.02,2.0,Low Risk,Approve
12000.0,7.26,65000.0,25.7,0.0,11256.0,30.0,0,0.045,4.5,Low Risk,Approve
11500.0,20.0,45000.0,29.86,0.0,4387.0,20.0,1,0.44,44.0,Medium Risk,Manual Review
12000.0,14.31,75000.0,9.1,0.0,12964.0,12.0,0,0.085,8.5,Low Risk,Approve
6000.0,13.59,54000.0,13.31,0.0,6235.0,10.0,0,0.185,18.5,Low Risk,Approve
12000.0,13.33,82000.0,38.01,2.0,22382.0,25.0,1,0.24,24.0,Medium Risk,Manual Review
16000.0,14.99,125000.0,16.24,0.0,17320.0,27.0,0,0.22,22.0,Medium Risk,Manual Review
24000.0,12.61,38800.0,14.66,0.0,12854.0,16.0,1,0.3,30.0,Medium Risk,Manual Review
21875.0,19.52,75000.0,16.87,0.0,11967.0,22.0,0,0.29,29.0,Medium Risk,Manual Review
12000.0,21.15,208000.0,10.43,0.0,12166.0,53.0,0,0.29,29.0,Medium Risk,Manual Review
8000.0,6.03,55000.0,13.59,0.0,10694.0,41.0,0,0.05,5.0,Low Risk,Approve
10000.0,12.99,58800.0,18.12,2.0,7610.0,31.0,0,0.215,21.5,Medium Risk,Manual Review
32000.0,17.97,98000.0,7.8,1.0,5230.0,46.0,0,0.535,53.5,High Risk,Reject
10000.0,6.03,54000.0,4.47,0.0,7263.0,14.0,0,0.145,14.5,Low Risk,Approve
35000.0,18.99,97100.0,24.71,2.0,5014.0,38.0,0,0.575,57.5,High Risk,Reject
15125.0,16.99,40000.0,25.02,0.0,5760.0,43.0,0,0.33,33.0,Medium Risk,Manual Review
5600.0,15.05,23760.0,21.06,0.0,6930.0,10.0,0,0.155,15.5,Low Risk,Approve
5000.0,8.9,37000.0,18.39,0.0,4891.0,9.0,0,0.12,12.0,Low Risk,Approve
11000.0,8.39,48300.0,27.08,0.0,27656.0,36.0,0,0.08,8.0,Low Risk,Approve
18000.0,5.32,145000.0,1.36,0.0,8146.0,50.0,0,0.085,8.5,Low Risk,Approve
16550.0,14.65,36000.0,29.63,0.0,18359.0,39.0,0,0.425,42.5,Medium Risk,Manual Review
16000.0,7.91,110000.0,20.09,1.0,15759.0,15.0,0,0.13,13.0,Low Risk,Approve
4500.0,11.99,39000.0,21.97,0.0,7371.0,7.0,0,0.19,19.0,Low Risk,Approve
16000.0,6.62,52000.0,16.24,0.0,16430.0,32.0,0,0.085,8.5,Low Risk,Approve
4000.0,8.59,44444.0,12.45,0.0,13979.0,24.0,0,0.08,8.0,Low Risk,Approve
15000.0,6.03,46500.0,19.97,0.0,11447.0,18.0,0,0.12,12.0,Low Risk,Approve
10450.0,12.88,72000.0,3.5,0.0,8011.0,5.0,0,0.085,8.5,Low Risk,Approve
10000.0,9.8,35000.0,26.54,0.0,4013.0,24.0,0,0.12,12.0,Low Risk,Approve
10600.0,13.49,56000.0,23.2,0.0,9064.0,22.0,0,0.29,29.0,Medium Risk,Manual Review
10000.0,8.9,60000.0,10.96,0.0,12890.0,24.0,0,0.01,1.0,Low Risk,Approve
5300.0,12.61,61000.0,15.54,0.0,5281.0,23.0,1,0.215,21.5,Medium Risk,Manual Review
20025.0,17.27,50000.0,7.25,2.0,8949.0,55.0,0,0.26,26.0,Medium Risk,Manual Review
18675.0,25.89,52000.0,23.45,0.0,8881.0,23.0,1,0.51,51.0,High Risk,Reject
4750.0,13.57,27840.0,24.96,0.0,3029.0,4.0,0,0.34,34.0,Medium Risk,Manual Review
4625.0,24.11,20000.0,8.1,0.0,2273.0,9.0,1,0.19,19.0,Low Risk,Approve
22125.0,12.69,49036.0,19.36,0.0,24912.0,23.0,0,0.18,18.0,Low Risk,Approve
15000.0,10.91,63000.0,12.86,0.0,9497.0,24.0,0,0.09,9.0,Low Risk,Approve
6000.0,12.62,49000.0,13.1,1.0,8903.0,14.0,0,0.2,20.0,Medium Risk,Manual Review
6000.0,8.9,27600.0,21.83,0.0,7135.0,6.0,0,0.285,28.5,Medium Risk,Manual Review
12500.0,7.34,55000.0,3.47,0.0,7231.0,15.0,0,0.115,11.5,Low Risk,Approve
25000.0,24.08,175000.0,19.47,0.0,107421.0,24.0,0,0.34,34.0,Medium Risk,Manual Review
18000.0,9.49,78800.0,34.33,0.0,23688.0,28.0,0,0.095,9.5,Low Risk,Approve
11200.0,9.99,61000.0,24.16,0.0,543.0,46.0,0,0.12,12.0,Low Risk,Approve
33425.0,15.8,75000.0,16.27,0.0,32367.0,11.0,0,0.165,16.5,Low Risk,Approve
25175.0,18.84,60000.0,21.28,0.0,28170.0,27.0,1,0.545,54.5,High Risk,Reject
14900.0,13.33,34860.0,17.25,0.0,11073.0,10.0,1,0.355,35.5,Medium Risk,Manual Review
33600.0,17.86,165000.0,10.37,0.0,8101.0,26.0,0,0.29,29.0,Medium Risk,Manual Review
8000.0,6.62,40000.0,14.31,0.0,27817.0,39.0,0,0.085,8.5,Low Risk,Approve
10850.0,21.99,50000.0,10.06,1.0,1124.0,17.0,1,0.315,31.5,Medium Risk,Manual Review
4800.0,12.69,60000.0,36.93,0.0,27499.0,23.0,0,0.205,20.5,Medium Risk,Manual Review
6000.0,7.99,43000.0,1.4,0.0,1186.0,33.0,0,0.085,8.5,Low Risk,Approve
8900.0,17.99,60000.0,6.16,0.0,6926.0,10.0,0,0.25,25.0,Medium Risk,Manual Review
12000.0,6.08,91000.0,18.43,0.0,7969.0,31.0,0,0.07,7.0,Low Risk,Approve
16000.0,13.99,90000.0,14.28,0.0,10163.0,24.0,1,0.365,36.5,Medium Risk,Manual Review
4450.0,15.8,15000.0,25.36,0.0,6482.0,15.0,1,0.255,25.5,Medium Risk,Manual Review
17400.0,12.12,75000.0,12.03,0.0,2189.0,15.0,0,0.155,15.5,Low Risk,Approve
25425.0,13.99,195000.0,11.51,0.0,18292.0,22.0,1,0.225,22.5,Medium Risk,Manual Review
15750.0,15.31,82000.0,16.33,0.0,8609.0,33.0,0,0.14,14.0,Low Risk,Approve
25000.0,20.75,92000.0,18.09,4.0,11484.0,17.0,0,0.435,43.5,Medium Risk,Manual Review
12000.0,13.35,68000.0,9.44,1.0,12662.0,15.0,0,0.19,19.0,Low Risk,Approve
10000.0,21.45,55000.0,8.14,3.0,10739.0,12.0,0,0.2,20.0,Medium Risk,Manual Review
10000.0,14.64,125000.0,5.48,1.0,28271.0,17.0,1,0.145,14.5,Low Risk,Approve
7200.0,6.89,52000.0,1.96,0.0,2658.0,8.0,0,0.1,10.0,Low Risk,Approve
13500.0,24.11,45000.0,30.51,0.0,4475.0,9.0,1,0.38,38.0,Medium Risk,Manual Review
15000.0,16.29,46200.0,8.21,0.0,7826.0,20.0,1,0.28,28.0,Medium Risk,Manual Review
18400.0,8.19,95000.0,2.26,0.0,5378.0,19.0,0,0.115,11.5,Low Risk,Approve
8000.0,15.62,40000.0,15.87,0.0,5254.0,15.0,1,0.37,37.0,Medium Risk,Manual Review
30225.0,20.8,68000.0,23.35,0.0,9156.0,37.0,1,0.425,42.5,Medium Risk,Manual Review
18000.0,13.49,60000.0,18.9,0.0,6396.0,32.0,1,0.23,23.0,Medium Risk,Manual Review
20000.0,12.99,200000.0,2.39,1.0,50763.0,22.0,0,0.165,16.5,Low Risk,Approve
11000.0,9.71,92000.0,16.97,1.0,24404.0,28.0,0,0.075,7.5,Low Risk,Approve
35000.0,15.59,250000.0,0.72,0.0,50.0,5.0,0,0.395,39.5,Medium Risk,Manual Review
18000.0,12.99,90000.0,11.39,0.0,22515.0,26.0,0,0.12,12.0,Low Risk,Approve
25000.0,11.86,56000.0,3.09,0.0,21666.0,35.0,1,0.175,17.5,Low Risk,Approve
23000.0,18.99,68000.0,23.86,1.0,4926.0,18.0,0,0.345,34.5,Medium Risk,Manual Review
5000.0,14.08,49428.0,25.59,0.0,15795.0,12.0,0,0.24,24.0,Medium Risk,Manual Review
10000.0,5.32,150000.0,9.33,0.0,4985.0,31.0,0,0.04,4.0,Low Risk,Approve
7000.0,10.99,60000.0,21.58,1.0,12531.0,22.0,0,0.215,21.5,Medium Risk,Manual Review
20000.0,19.03,130000.0,8.82,0.0,15828.0,32.0,0,0.39,39.0,Medium Risk,Manual Review
10000.0,13.58,1000000.0,2.03,1.0,10663.0,22.0,0,0.105,10.5,Low Risk,Approve
6450.0,23.99,24000.0,26.95,0.0,4476.0,11.0,0,0.34,34.0,Medium Risk,Manual Review
25450.0,12.49,300000.0,20.96,0.0,62742.0,44.0,1,0.165,16.5,Low Risk,Approve
8000.0,13.35,60000.0,16.06,0.0,6673.0,39.0,0,0.1,10.0,Low Risk,Approve
6000.0,12.69,32000.0,23.86,2.0,11616.0,21.0,0,0.245,24.5,Medium Risk,Manual Review
24000.0,16.99,200000.0,7.5,0.0,6855.0,32.0,0,0.285,28.5,Medium Risk,Manual Review
19500.0,13.35,70000.0,33.52,1.0,13907.0,37.0,1,0.175,17.5,Low Risk,Approve
10000.0,19.42,57600.0,8.63,0.0,2514.0,10.0,1,0.205,20.5,Medium Risk,Manual Review
28000.0,13.49,70000.0,32.76,1.0,14018.0,20.0,0,0.28,28.0,Medium Risk,Manual Review
12300.0,15.31,68000.0,16.66,1.0,8744.0,25.0,0,0.21,21.0,Medium Risk,Manual Review
29500.0,7.9,160000.0,13.18,0.0,151082.0,38.0,0,0.03,3.0,Low Risk,Approve
9000.0,9.67,50000.0,13.01,1.0,19179.0,16.0,0,0.075,7.5,Low Risk,Approve
35000.0,12.39,159000.0,10.27,0.0,18485.0,67.0,1,0.145,14.5,Low Risk,Approve
8000.0,13.49,52000.0,12.49,0.0,8406.0,11.0,0,0.205,20.5,Medium Risk,Manual Review
18950.0,19.52,57000.0,1.6,0.0,1823.0,15.0,0,0.435,43.5,Medium Risk,Manual Review
7200.0,7.89,65700.0,12.15,0.0,10044.0,30.0,0,0.04,4.0,Low Risk,Approve
13000.0,6.92,72008.0,2.97,0.0,6865.0,14.0,0,0.075,7.5,Low Risk,Approve
10000.0,6.24,55000.0,26.5,0.0,29781.0,41.0,0,0.06,6.0,Low Risk,Approve
28000.0,16.99,80200.0,24.73,2.0,32752.0,30.0,0,0.365,36.5,Medium Risk,Manual Review
23000.0,19.99,80000.0,24.05,0.0,3864.0,79.0,1,0.465,46.5,Medium Risk,Manual Review
14400.0,12.99,70000.0,7.42,0.0,2229.0,15.0,0,0.315,31.5,Medium Risk,Manual Review
16000.0,25.81,35000.0,17.46,0.0,3952.0,18.0,1,0.545,54.5,High Risk,Reject
9500.0,9.16,54000.0,26.53,0.0,15770.0,36.0,0,0.12,12.0,Low Risk,Approve
3500.0,6.07,95000.0,14.51,0.0,2374.0,13.0,0,0.045,4.5,Low Risk,Approve
12000.0,13.98,96000.0,4.39,0.0,14055.0,12.0,0,0.14,14.0,Low Risk,Approve
5000.0,12.49,20000.0,23.41,0.0,8722.0,25.0,0,0.195,19.5,Low Risk,Approve
24000.0,6.89,65000.0,11.56,0.0,6975.0,41.0,0,0.065,6.5,Low Risk,Approve
2500.0,9.16,68000.0,16.43,0.0,6795.0,17.0,0,0.11,11.0,Low Risk,Approve
30000.0,13.65,76000.0,13.11,0.0,19060.0,18.0,0,0.08,8.0,Low Risk,Approve
17700.0,14.31,44256.0,18.57,0.0,26762.0,17.0,0,0.125,12.5,Low Risk,Approve
20000.0,5.32,150000.0,16.67,0.0,15831.0,33.0,0,0.03,3.0,Low Risk,Approve
8400.0,16.29,88000.0,15.1,0.0,15466.0,51.0,0,0.215,21.5,Medium Risk,Manual Review
12000.0,9.17,51000.0,19.29,0.0,8382.0,17.0,0,0.075,7.5,Low Risk,Approve
11000.0,7.89,60000.0,13.62,0.0,6946.0,24.0,0,0.14,14.0,Low Risk,Approve
16000.0,20.49,48000.0,20.01,5.0,12998.0,59.0,1,0.41,41.0,Medium Risk,Manual Review
13625.0,13.67,40000.0,33.54,0.0,7293.0,27.0,0,0.19,19.0,Low Risk,Approve
12000.0,10.99,144000.0,17.04,2.0,28057.0,32.0,0,0.095,9.5,Low Risk,Approve
4550.0,25.29,75000.0,10.88,0.0,4887.0,9.0,1,0.225,22.5,Medium Risk,Manual Review
32400.0,13.99,72000.0,25.93,0.0,32458.0,36.0,0,0.275,27.5,Medium Risk,Manual Review
21050.0,25.82,145000.0,33.18,0.0,69761.0,24.0,1,0.235,23.5,Medium Risk,Manual Review
10000.0,9.17,54000.0,7.18,0.0,10082.0,12.0,0,0.1,10.0,Low Risk,Approve
6000.0,13.99,60000.0,25.36,0.0,31203.0,11.0,0,0.14,14.0,Low Risk,Approve
18700.0,17.86,55000.0,28.89,0.0,7680.0,18.0,1,0.435,43.5,Medium Risk,Manual Review
10000.0,7.89,40000.0,36.3,0.0,10681.0,22.0,0,0.095,9.5,Low Risk,Approve
5525.0,12.12,42720.0,16.63,0.0,4750.0,11.0,0,0.115,11.5,Low Risk,Approve
15000.0,8.39,80000.0,12.23,0.0,14663.0,14.0,0,0.02,2.0,Low Risk,Approve
6000.0,14.99,140000.0,9.11,1.0,3598.0,20.0,0,0.11,11.0,Low Risk,Approve
35000.0,16.99,77000.0,31.75,0.0,13616.0,25.0,0,0.47,47.0,Medium Risk,Manual Review
3000.0,12.79,45000.0,16.56,0.0,5159.0,14.0,0,0.13,13.0,Low Risk,Approve
3600.0,9.99,29000.0,15.4,1.0,3653.0,23.0,0,0.16,16.0,Low Risk,Approve
8125.0,18.49,22572.0,38.49,0.0,10999.0,10.0,0,0.44,44.0,Medium Risk,Manual Review
5200.0,10.99,56400.0,18.28,0.0,4418.0,22.0,0,0.145,14.5,Low Risk,Approve
3750.0,5.42,120000.0,6.47,1.0,2320.0,32.0,0,0.02,2.0,Low Risk,Approve
18000.0,13.11,70000.0,13.54,0.0,57176.0,41.0,1,0.23,23.0,Medium Risk,Manual Review
5000.0,10.42,56000.0,14.81,0.0,5970.0,35.0,0,0.1,10.0,Low Risk,Approve
7000.0,7.97,78000.0,21.03,0.0,14361.0,32.0,0,0.135,13.5,Low Risk,Approve
4800.0,10.99,121000.0,25.95,6.0,43380.0,47.0,0,0.16,16.0,Low Risk,Approve
12000.0,17.27,84000.0,14.2,0.0,9180.0,27.0,0,0.105,10.5,Low Risk,Approve
10000.0,9.17,80000.0,10.35,3.0,7935.0,29.0,0,0.09,9.0,Low Risk,Approve
20000.0,9.16,44000.0,26.6,0.0,9583.0,43.0,0,0.185,18.5,Low Risk,Approve
9700.0,19.99,27000.0,10.67,0.0,10822.0,16.0,0,0.285,28.5,Medium Risk,Manual Review
5100.0,18.24,17000.0,24.01,0.0,6020.0,16.0,0,0.375,37.5,Medium Risk,Manual Review
18000.0,21.18,54000.0,34.62,0.0,4735.0,24.0,0,0.39,39.0,Medium Risk,Manual Review
11200.0,10.75,70000.0,12.0,0.0,6627.0,11.0,0,0.165,16.5,Low Risk,Approve
9000.0,11.14,100000.0,17.1,0.0,14802.0,19.0,0,0.24,24.0,Medium Risk,Manual Review
12000.0,9.44,121000.0,19.51,2.0,49568.0,25.0,1,0.15,15.0,Low Risk,Approve
24000.0,12.69,130000.0,23.47,0.0,24765.0,73.0,0,0.225,22.5,Medium Risk,Manual Review
8000.0,11.99,40000.0,24.9,0.0,13978.0,21.0,1,0.325,32.5,Medium Risk,Manual Review
7000.0,9.93,67000.0,8.24,0.0,14609.0,11.0,0,0.205,20.5,Medium Risk,Manual Review
3000.0,18.99,95000.0,10.16,0.0,15365.0,32.0,1,0.145,14.5,Low Risk,Approve
35000.0,12.05,130000.0,15.25,0.0,33470.0,13.0,1,0.24,24.0,Medium Risk,Manual Review
3500.0,9.99,12100.0,14.88,0.0,3229.0,30.0,0,0.115,11.5,Low Risk,Approve
5000.0,12.85,55000.0,19.13,0.0,11296.0,63.0,0,0.095,9.5,Low Risk,Approve
13000.0,13.99,75000.0,11.7,0.0,8611.0,18.0,1,0.22,22.0,Medium Risk,Manual Review
6000.0,11.49,84000.0,6.97,0.0,2241.0,10.0,0,0.08,8.0,Low Risk,Approve
10500.0,12.62,48000.0,22.38,0.0,7512.0,28.0,0,0.145,14.5,Low Risk,Approve
20000.0,11.48,50950.0,9.19,0.0,14818.0,31.0,0,0.14,14.0,Low Risk,Approve
13500.0,6.62,68000.0,13.99,0.0,13456.0,25.0,0,0.005,0.5,Low Risk,Approve
22400.0,11.22,90000.0,20.85,0.0,15676.0,28.0,0,0.08,8.0,Low Risk,Approve
8400.0,9.44,54000.0,6.2,0.0,5182.0,22.0,0,0.05,5.0,Low Risk,Approve
22000.0,9.75,54452.0,19.59,0.0,37018.0,21.0,0,0.125,12.5,Low Risk,Approve
20000.0,6.49,250000.0,6.89,0.0,163.0,32.0,0,0.03,3.0,Low Risk,Approve
4500.0,12.39,60000.0,4.52,0.0,3648.0,10.0,0,0.09,9.0,Low Risk,Approve
8000.0,19.2,50000.0,8.45,0.0,7566.0,18.0,0,0.13,13.0,Low Risk,Approve
4800.0,13.99,67000.0,6.63,0.0,7311.0,16.0,0,0.07,7.0,Low Risk,Approve
16000.0,7.91,55000.0,5.37,0.0,7855.0,11.0,1,0.155,15.5,Low Risk,Approve
28000.0,10.99,79000.0,25.52,0.0,13312.0,25.0,1,0.21,21.0,Medium Risk,Manual Review
35000.0,17.86,92000.0,19.56,0.0,22249.0,38.0,0,0.46,46.0,Medium Risk,Manual Review
7000.0,15.8,42500.0,6.85,0.0,6974.0,6.0,0,0.235,23.5,Medium Risk,Manual Review
6000.0,11.44,25000.0,8.5,1.0,1507.0,4.0,0,0.295,29.5,Medium Risk,Manual Review
12000.0,6.03,186000.0,15.22,0.0,19500.0,35.0,0,0.055,5.5,Low Risk,Approve
10000.0,9.17,40000.0,20.4,0.0,12710.0,17.0,0,0.065,6.5,Low Risk,Approve
10000.0,9.71,80000.0,8.6,0.0,8884.0,15.0,0,0.03,3.0,Low Risk,Approve
14100.0,12.99,40000.0,29.31,0.0,12054.0,23.0,0,0.22,22.0,Medium Risk,Manual Review
